id,nome,peso,altura,tipo1,tipo2,url,abilities,evolutions
262,Mightyena,37.0 kg (81.6 lbs),1.0 m (3′03″),Dark,,https://pokemondb.net/pokedex/mightyena,"[{'nome': 'Quick Feet', 'text': ""raises the ability-bearer's Speed by 50% when inflicted by a major status ailment (poison, burn, paralysis, freeze or sleep). If paralyzed, the Pokémon does not suffer the usual drop in Speed. All other effects of the status condition remain, e.g. losing HP each turn (poison, burn), or being unable to attack (paralysis, freeze, sleep). If a Pokémon with   is the leading party Pokémon, wild Pokémon are only half as likely to appear."", 'url': 'https://pokemondb.net/ability/quick-feet'}]","[{'IdEvolucao': '#0261', 'NomeEvolucao': 'Poochyena', 'UrlEvolucao': 'https://pokemondb.net/pokedex/poochyena'}, {'IdEvolucao': '#0262', 'NomeEvolucao': 'Mightyena', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mightyena'}]"
195,Quagsire,75.0 kg (165.3 lbs),1.4 m (4′07″),Water,Ground,https://pokemondb.net/pokedex/quagsire,"[{'nome': 'Damp', 'text': 'prevents all Pokémon on the field from using the moves   and  . It also prevents damage (to the   Pokémon only) from the ability  .', 'url': 'https://pokemondb.net/ability/damp'}]","[{'IdEvolucao': '#0194', 'NomeEvolucao': 'Wooper', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wooper'}, {'IdEvolucao': '#0195', 'NomeEvolucao': 'Quagsire', 'UrlEvolucao': 'https://pokemondb.net/pokedex/quagsire'}, {'IdEvolucao': '#0194', 'NomeEvolucao': 'Wooper', 'UrlEvolucao': 'https://pokemondb.net/pokedex/wooper'}, {'IdEvolucao': '#0980', 'NomeEvolucao': 'Clodsire', 'UrlEvolucao': 'https://pokemondb.net/pokedex/clodsire'}]"
199,Slowking,79.5 kg (175.3 lbs),2.0 m (6′07″),Water,Psychic,https://pokemondb.net/pokedex/slowking,"[{'nome': 'Curious Medicine', 'text': 'Resets all stat changes upon entering battlefield.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/curious-medicine'}]","[{'IdEvolucao': '#0079', 'NomeEvolucao': 'Slowpoke', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowpoke'}, {'IdEvolucao': '#0080', 'NomeEvolucao': 'Slowbro', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowbro'}, {'IdEvolucao': '#0199', 'NomeEvolucao': 'Slowking', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowking'}, {'IdEvolucao': '#0079', 'NomeEvolucao': 'Slowpoke', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowpoke'}, {'IdEvolucao': '#0080', 'NomeEvolucao': 'Slowbro', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowbro'}, {'IdEvolucao': '#0199', 'NomeEvolucao': 'Slowking', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowking'}]"
128,Tauros,88.4 kg (194.9 lbs),1.4 m (4′07″),Normal,Fire,https://pokemondb.net/pokedex/tauros,"[{'nome': 'Anger Point', 'text': ""raises the ability-bearer's Attack to its maximum level - +6 stages or 4× usual power - when a move targeting it receives a critical hit."", 'url': 'https://pokemondb.net/ability/anger-point'}]",
115,Kangaskhan,80.0 kg (176.4 lbs),2.2 m (7′03″),Normal,,https://pokemondb.net/pokedex/kangaskhan,"[{'nome': 'Parental Bond', 'text': 'allows the ability-bearer to attack twice. The second attack hits with 25% of the power, so in effect it is equivalent to a 25% boost to all attacks.  is the signature ability of  . When the ability is in use, the mother and child each attack. In  , the second attack of   hits with 50% power of the first. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/parental-bond'}]",
109,Koffing,1.0 kg (2.2 lbs),0.6 m (2′00″),Poison,,https://pokemondb.net/pokedex/koffing,"[{'nome': 'Neutralizing Gas', 'text': 'Neutralizes abilities of all Pokémon in battle.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/neutralizing-gas'}]","[{'IdEvolucao': '#0109', 'NomeEvolucao': 'Koffing', 'UrlEvolucao': 'https://pokemondb.net/pokedex/koffing'}, {'IdEvolucao': '#0110', 'NomeEvolucao': 'Weezing', 'UrlEvolucao': 'https://pokemondb.net/pokedex/weezing'}, {'IdEvolucao': '#0110', 'NomeEvolucao': 'Weezing', 'UrlEvolucao': 'https://pokemondb.net/pokedex/weezing'}]"
77,Ponyta,30.0 kg (66.1 lbs),1.0 m (3′03″),Fire,,https://pokemondb.net/pokedex/ponyta,"[{'nome': 'Pastel Veil', 'text': 'prevents the Pokémon and its teammates from being poisoned. It also cures teammates of poisoning when it enters the battlefield. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/pastel-veil'}]","[{'IdEvolucao': '#0077', 'NomeEvolucao': 'Ponyta', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ponyta'}, {'IdEvolucao': '#0078', 'NomeEvolucao': 'Rapidash', 'UrlEvolucao': 'https://pokemondb.net/pokedex/rapidash'}, {'IdEvolucao': '#0077', 'NomeEvolucao': 'Ponyta', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ponyta'}, {'IdEvolucao': '#0078', 'NomeEvolucao': 'Rapidash', 'UrlEvolucao': 'https://pokemondb.net/pokedex/rapidash'}]"
80,Slowbro,78.5 kg (173.1 lbs),1.6 m (5′03″),Water,Psychic,https://pokemondb.net/pokedex/slowbro,"[{'nome': 'Quick Draw', 'text': 'No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/quick-draw'}]","[{'IdEvolucao': '#0079', 'NomeEvolucao': 'Slowpoke', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowpoke'}, {'IdEvolucao': '#0080', 'NomeEvolucao': 'Slowbro', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowbro'}, {'IdEvolucao': '#0199', 'NomeEvolucao': 'Slowking', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowking'}, {'IdEvolucao': '#0079', 'NomeEvolucao': 'Slowpoke', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowpoke'}, {'IdEvolucao': '#0080', 'NomeEvolucao': 'Slowbro', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowbro'}, {'IdEvolucao': '#0199', 'NomeEvolucao': 'Slowking', 'UrlEvolucao': 'https://pokemondb.net/pokedex/slowking'}]"
55,Golduck,76.6 kg (168.9 lbs),1.7 m (5′07″),Water,,https://pokemondb.net/pokedex/golduck,"[{'nome': 'Cloud Nine', 'text': 'suppresses   effects brought on by weather, including move power increases, end-of-turn damage, accuracy changes, relevant abilities and so on.', 'url': 'https://pokemondb.net/ability/cloud-nine'}]","[{'IdEvolucao': '#0054', 'NomeEvolucao': 'Psyduck', 'UrlEvolucao': 'https://pokemondb.net/pokedex/psyduck'}, {'IdEvolucao': '#0055', 'NomeEvolucao': 'Golduck', 'UrlEvolucao': 'https://pokemondb.net/pokedex/golduck'}]"
50,Diglett,0.8 kg (1.8 lbs),0.2 m (0′08″),Ground,Steel,https://pokemondb.net/pokedex/diglett,"[{'nome': 'Tangling Hair', 'text': ""Contact with the Pokémon lowers the attacker's Speed stat.\n No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/tangling-hair'}]","[{'IdEvolucao': '#0050', 'NomeEvolucao': 'Diglett', 'UrlEvolucao': 'https://pokemondb.net/pokedex/diglett'}, {'IdEvolucao': '#0051', 'NomeEvolucao': 'Dugtrio', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dugtrio'}, {'IdEvolucao': '#0050', 'NomeEvolucao': 'Diglett', 'UrlEvolucao': 'https://pokemondb.net/pokedex/diglett'}, {'IdEvolucao': '#0051', 'NomeEvolucao': 'Dugtrio', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dugtrio'}]"
